Time, Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Calculated load value (%), Engine coolant temperature (F), Short term fuel % trim - Bank 1 (%), Long term fuel % trim - Bank 1 (%), Short term fuel % trim - Bank 2 (%), Long term fuel % trim - Bank 2 (%), Fuel rail pressure (gauge) (PSI), Intake manifold absolute pressure (PSI), Engine RPM (RPM), Ignition timing advance for #1 cylinder, Intake air temperature (F), Mass air flow rate (lb/min), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), Short term fuel trim (Bank 1  Sensor 1) (%), O2 voltage (Bank 1  Sensor 2) (V), Short term fuel trim (Bank 1  Sensor 2) (%), O2 voltage (Bank 1  Sensor 3) (V), Short term fuel trim (Bank 1  Sensor 3) (%), O2 voltage (Bank 1  Sensor 4) (V), Short term fuel trim (Bank 1  Sensor 4) (%), O2 voltage (Bank 2  Sensor 1) (V), Short term fuel trim (Bank 2  Sensor 1) (%), O2 voltage (Bank 2  Sensor 2) (V), Short term fuel trim (Bank 2  Sensor 2) (%), O2 voltage (Bank 2  Sensor 3) (V), Short term fuel trim (Bank 2  Sensor 3) (%), O2 voltage (Bank 2  Sensor 4) (V), Short term fuel trim (Bank 2  Sensor 4) (%), Time since engine start (sec), Distance traveled while MIL is activated (miles), Fuel rail pressure relative to manifold vacuum (PSI), Fuel rail pressure (PSI), O2 sensor 1 lambda, O2 sensor 1 voltage wide range (V), O2 sensor 2 lambda, O2 sensor 2 voltage wide range (V), O2 sensor 3 lambda, O2 sensor 3 voltage wide range (V), O2 sensor 4 lambda, O2 sensor 4 voltage wide range (V), O2 sensor 5 lambda, O2 sensor 5 voltage wide range (V), O2 sensor 6 lambda, O2 sensor 6 voltage wide range (V), O2 sensor 7 lambda, O2 sensor 7 voltage wide range (V), O2 sensor 8 lambda, O2 sensor 8 voltage wide range (V), Commanded EGR (%), EGR error (%), Commanded evaporative purge (%), Fuel level input (%), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (miles), Evap system vapor pressure (PSI), Barometric pressure (PSI), O2 sensor 1 lambda wide range (current probe), O2 sensor 1 current wide range (mA), O2 sensor 2 lambda wide range (current probe), O2 sensor 2 current wide range (mA), O2 sensor 3 lambda wide range (current probe), O2 sensor 3 current wide range (mA), O2 sensor 4 lambda wide range (current probe), O2 sensor 4 current wide range (mA), O2 sensor 5 lambda wide range (current probe), O2 sensor 5 current wide range (mA), O2 sensor 6 lambda wide range (current probe), O2 sensor 6 current wide range (mA), O2 sensor 7 lambda wide range (current probe), O2 sensor 7 current wide range (mA), O2 sensor 8 lambda wide range (current probe), O2 sensor 8 current wide range (mA), Catalyst temperature (Bank 1 Sensor 1) (F), Catalyst temperature (Bank 2 Sensor 1) (F), Catalyst temperature (Bank 1 Sensor 2) (F), Catalyst temperature (Bank 2 Sensor 2) (F), Control module voltage (V), Absolute load value (%), Fuel/Air commanded equivalence ratio, Relative throttle position (%), Ambient air temperature (F), Absolute throttle position B (%), Absolute throttle position C (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Accelerator pedal position F (%), Commanded throttle actuator control (%), Engine run time run while MIL is activated (min), Engine run time since DTCs cleared (min), Alcohol fuel percentage (%), Absolute evap system vapor pressure (PSI), Evap system vapor pressure (PSI), Short term secondary oxygen sensor trim bank 1 (%), Short term secondary oxygen sensor trim bank 3 (%), Long term secondary oxygen sensor trim bank 1 (%), Long term secondary oxygen sensor trim bank 3 (%), Short term secondary oxygen sensor trim bank 2 (%), Short term secondary oxygen sensor trim bank 4 (%), Long term secondary oxygen sensor trim bank 2 (%), Long term secondary oxygen sensor trim bank 4 (%), Fuel rail pressure (absolute) (PSI), Relative accelerator pedal position (%), Hybrid battery pack remaining life (%), Engine oil temperature (F), Fuel injection timing (deg), Engine fuel rate (gal/hr), Input voltage read by the scan tool (V), Intake manifold absolute pressure (PSI), Mass air flow rate (lb/min), Boost (PSI), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Longitude, Latitude, Altitude (m), Bearing (deg), GPS Speed (m/s), GPS Accuracy (m)
01/20/2015 03:56:18.0319 PM,0,0,0,0,23.13725,203,7.03125,0.78125,0,0,0,3.335868,656.25,8,105.8,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008086,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2847588,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:18.5313 PM,0,0,0,0,23.13725,203,7.03125,0.78125,0,0,0,3.335868,656.25,8,105.8,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008086,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2847588,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:19.0318 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,656.25,8,105.8,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008086,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2847588,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:19.5323 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,656.25,8,105.8,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008086,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2847588,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:20.0330 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.480906,656.25,8,105.8,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008086,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.300459,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:20.5329 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.480906,653,6,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008086,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.300459,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:21.0336 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.480906,653,6,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008086,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.300459,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:21.5338 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.480906,653,6,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0126,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.300459,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:22.0342 PM,0,0,0,0,23.52941,208.4,7.03125,0.78125,0,0,0,3.480906,653,6,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0126,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.300459,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:22.5340 PM,0,0,0,0,23.52941,208.4,7.03125,0.78125,0,0,0,3.480906,653,6,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0126,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.300459,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:23.0343 PM,0,0,0,0,23.52941,208.4,7.03125,0.78125,0,0,0,3.335868,651,6,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0126,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2856047,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:23.6147 PM,0,0,0,0,23.52941,208.4,7.03125,0.78125,0,0,0,3.335868,651,7,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0126,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2856047,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:24.0366 PM,0,0,0,0,23.52941,208.4,7.03125,0.78125,0,0,0,3.335868,651,7,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005128,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2856047,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:24.5442 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,651,7,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005128,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2856047,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:25.0442 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,651,7,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005128,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2856047,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:25.5440 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,7,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005128,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:26.0443 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,8,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005128,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:26.5444 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,8,107.6,0,9.411765,0,0,0.64,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005128,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:27.0444 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005128,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:27.5447 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:28.0463 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:28.5477 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:29.0463 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:29.5496 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:30.0468 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:30.5484 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.19083,649.5,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2723504,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:31.0495 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,649.5,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2840739,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:31.5510 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,649.5,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2840739,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:32.0501 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,648,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2840739,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:32.5502 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,648,8,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2840739,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,10
01/20/2015 03:56:33.0515 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,648,6.5,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2840739,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,9
01/20/2015 03:56:33.5504 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,648,6.5,107.6,0,9.411765,0,0,0.66,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2840739,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,9
01/20/2015 03:56:34.0514 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,648,6.5,107.6,0,9.411765,0,0,0.68,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00958,0.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2840739,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,9
01/20/2015 03:56:34.5517 PM,0,0,0,0,23.13725,208.4,7.03125,0.78125,0,0,0,3.335868,648,6.5,107.6,0,9.411765,0,0,0.68,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0126,0.2773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2840739,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,9
01/20/2015 03:56:35.0519 PM,0,0,0,0,23.52941,208.4,7.03125,0.78125,0,0,0,3.335868,648,6.5,107.6,0,9.411765,0,0,0.68,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0126,0.2773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2840739,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,9
01/20/2015 03:56:35.5512 PM,0,0,0,0,23.52941,208.4,7.03125,0.78125,0,0,0,3.335868,648,6.5,107.6,0,9.411765,0,0,0.68,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0126,0.2773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2840739,0,-1.274862E-15,6.465374E-15,-94.65308,38.91235,251.5,0,0,9
